rank,flat_element_index,displacement_angstrom,dft_h_eV,sr_fixed_lr_h_eV,full_h_eV,dft_derivative_eV_per_A,sr_derivative_eV_per_A,full_derivative_eV_per_A
18,1265853,-0.005,1.917510742838248,1.940152486153668,1.941286967917017,0.4649966481115655,0.2795046490487891,-0.08499501682328514
18,1265853,-0.0025,1.918672865221276,1.940930335520992,1.94105119781376,0.4647041039409032,0.308510665667626,-0.07972691751623984
18,1265853,0,1.919834247559641,1.941766581286728,1.940941276945224,0.4644058682616219,0.2969807885557145,-0.0611626757749093
18,1265853,0.0025,1.920994902607221,1.942414384456247,1.940755070141184,0.4641042829903199,0.2785988985384336,-0.02304679125163034
18,1265853,0.005,1.922154761826796,1.94308323842149,1.940790585843733,0.4637952025034622,0.2915591216715541,0.03016479425195939
18,1265853,0.0075,1.923313867565183,1.94390924730855,1.940966575077861,0.4634799005467585,0.3213484915701201,0.1033634485637833
18,1265853,0.01,1.924472164940648,1.944717754222,1.941291952975963,0.4631603138827245,0.326570173016421,0.1716704911872
18,1265853,0.0125,1.925629658608187,1.945509807586611,1.941812959632303,0.462831810330016,0.3162873460990738,0.2466568041705841
18,1265853,0.015,1.926786324619806,1.946300477490126,1.942524864080635,0.4625033102245482,0.3132002469971553,0.3096797857108413
18,1265853,0.0175,1.927942156692664,1.947080216489236,1.943352094531279,0.4621634121122895,0.3116371867877206,0.3480454696870083
18,1265853,0.02,1.929097152391543,1.947855595540344,1.944242624972029,0.4618159796940802,0.3112792532710102,0.3608852117377808
18,1265853,0.0225,1.930251229504646,1.948636653175506,1.945142328845095,0.4614628625176067,0.311731351604692,0.3526256413721285
18,1265853,0.025,1.931404451813041,1.949416121208013,1.945993281296645,0.4611089289142863,0.3102082292000319,0.3293747959165719
18,1265853,0.0275,1.932556780327932,1.950187786102124,1.946761135099536,0.4607526903863705,0.3075602737804661,0.288779402561761
18,1265853,0.03,1.933708213102701,1.950951700275455,1.947424392755019,0.4603941469338472,0.3037874853459642,0.230839461307766
19,923562,-0.03,1.439552943163919,1.478758571226813,1.48424471821799,2.506250690780691,1.660949709883467,1.591841754503528
19,923562,-0.0275,1.445813245070948,1.482919864453812,1.488158839446082,2.5020130960964,1.666277990975611,1.547753510610206
19,923562,-0.025,1.4520630059776,1.487093577108269,1.491986755808647,2.497699018506989,1.672472211402658,1.51031766736891
19,923562,-0.0225,1.458301608998482,1.491279206315907,1.495730368165791,2.493308458012393,1.679532371164612,1.479534224779741
19,923562,-0.02,1.464529523704543,1.495485881260957,1.499385971930238,2.488820040080896,1.689518829647426,1.454913058683815
19,923562,-0.0175,1.470745788426931,1.499725824549754,1.503001729967173,2.484310810411642,1.695847287074145,1.432842106436226
19,923562,-0.015,1.476950857003267,1.503969824565466,1.506586610870449,2.479764918641479,1.696689339570298,1.427614161017573
19,923562,-0.0125,1.483144690539979,1.50820239056824,1.510128568839264,2.475235200191293,1.693526552079447,1.437384706582151
19,923562,-0.01,1.489327005252458,1.512436225549679,1.513787936563196,2.470631790544076,1.681235606872008,1.475097443297472
19,923562,-0.0075,1.495497776613162,1.516661006883505,1.51749815741799,2.465980043323839,1.69923345082691,1.494399976906436
19,923562,-0.005,1.501656870559545,1.520885278789845,1.521358024850113,2.46126747918143,1.763029530320637,1.579725365109624
19,923562,-0.0025,1.50780414626659,1.525396585776543,1.525174888372903,2.456539517311825,1.785462821395214,1.60136292744366
19,923562,0,1.513939415830535,1.529948874241147,1.52957281741335,2.451762827865423,1.736687397458553,1.605340279060272
19,923562,0.0025,1.520062983119326,1.5340797739329,1.533201770308636,2.446943295192767,1.687599636823848,1.60947903611779
19,923562,0.005,1.526174121876275,1.538250059686313,1.537412545110991,2.442054130479477,1.709094902717993,1.631629416980843
19,923562,0.0075,1.532273130891541,1.542704287462283,1.54158214077905,2.437097763071279,1.771330732446955,1.717896082399818
19,923562,0.01,1.53835962713014,1.547153324133711,1.545904312346512,2.432113382958534,1.787143331077601,1.738620221031823
19,923562,0.0125,1.544433629251128,1.551587046630798,1.550281484514171,2.427056528213228,1.772041272687858,1.778234538236461
19,923562,0.015,1.550494916049624,1.556014249116903,1.554781400118764,2.422008736499578,1.765455855121644,1.79034384014048
19,923562,0.0175,1.556543468719624,1.560420702344014,1.559244701349896,2.41684327001488,1.762271970747605,1.787795380286866
19,923562,0.02,1.562579293650695,1.564820398063936,1.563684131017729,2.411616408644988,1.763972753436832,1.768627156342546
19,923562,0.0225,1.568601441894046,1.569241050915232,1.568091132058823,2.406328582858151,1.768734330786998,1.747013633647327
19,923562,0.025,1.574610812940511,1.573668941607074,1.572417661803371,2.40105076207286,1.769988081364247,1.719168928647644
19,923562,0.0275,1.580606774631109,1.578093491144747,1.576667275672832,2.395762193558962,1.769788605244917,1.68467078006449
19,923562,0.03,1.586589580034995,1.582513783060323,1.580837703573588,2.390462877316455,1.768135902429035,1.643519187897872
20,636734,-0.03,-0.01971113787112351,-0.03264380873229655,-0.04471551754952541,-0.02073855287262505,0.1170999066691256,-0.0253743117162375
20,636734,-0.0275,-0.01976298914772075,-0.03235190242816083,-0.04470373342023835,-0.02074294340847004,0.1246706837203361,0.03607875487587079
20,636734,-0.025,-0.01981485258780936,-0.03203256449482857,-0.0445235837121027,-0.02074677773407965,0.125455393860903,0.1104381182282359
20,636734,-0.0225,-0.01986672285226309,-0.03171422827538554,-0.04414379625225243,-0.02075005584945577,0.1194540370908275,0.1977037783408555
20,636734,-0.02,-0.01991860187459347,-0.03143025007188635,-0.04352283145374167,-0.02075262993296301,0.1019939681132711,0.2962815538937082
20,636734,-0.0175,-0.01997048642131077,-0.03121116193792108,-0.04264183615391333,-0.02075503509882992,0.08719722745708802,0.4129119284000993
20,636734,-0.015,-0.02002237608834407,-0.03100254482277421,-0.04145927357343544,-0.02075697276134481,0.08042499057840891,0.5441737334739463
20,636734,-0.0125,-0.02007427117875818,-0.03080949489683261,-0.03989622950926837,-0.02075865667147614,0.07297583572624333,0.6939159181173413
20,636734,-0.01,-0.02012616941328401,-0.03064666506239284,-0.0379718194418467,-0.0207600341356633,0.05998732743813218,0.8437519372974052
20,636734,-0.0075,-0.02017807049701621,-0.03057199464107648,-0.03558318088417123,-0.02076100085474852,0.0007153783509887823,1.194520274107914
20,636734,-0.005,-0.02022997424803668,-0.03063522923174202,-0.03270304898597141,-0.02076147579180798,-0.1725271654298175,1.236034074231145
20,636734,-0.0025,-0.0202818780418972,-0.03118420088578517,-0.02876637492126056,-0.02076157171490722,-0.2337722262185316,1.05677894142762
20,636734,0,-0.02033378107504755,-0.03213403170655581,-0.02788012943028517,-0.0207612114089768,-0.1649663477983236,0.4495982699919985
20,636734,0.0025,-0.02038568432386795,-0.03201265003916157,-0.02658638815209461,-0.02076082816773539,-0.09771155906763829,-0.1358832756075139
20,636734,0.005,-0.02043758451261604,-0.03229111745753939,-0.02811983243368596,-0.02075991087702667,-0.1626301007191575,-0.3149788838468774
20,636734,0.0075,-0.02048948362853735,-0.03307498386431786,-0.02875282490599885,-0.02075839741762264,-0.3415398500672135,-0.3839156103918846
20,636734,0.01,-0.02054137660886347,-0.03400955427292952,-0.02940252441969764,-0.02075658563820904,-0.405815846456135,-0.2430890825823289
20,636734,0.0125,-0.02059326515935015,-0.03503958317455942,-0.03009442488460366,-0.02075406740372143,-0.4205762931697019,-0.3087600937005019
20,636734,0.015,-0.02064514776534554,-0.0361023839711894,-0.03095139132664406,-0.02075157367498104,-0.4277816850651348,-0.3356151004999366
20,636734,0.0175,-0.02069702149513827,-0.03717799700012499,-0.03178553008665844,-0.02074823520087721,-0.433509212893032,-0.3396007621253676
20,636734,0.02,-0.02074888913415586,-0.03826034190759567,-0.03259740828258451,-0.02074433075895232,-0.4475421056391187,-0.3095326643770542
20,636734,0.0225,-0.02080074341285832,-0.03940808894679056,-0.03333027068861866,-0.02074016356706032,-0.4645709837638075,-0.2570930670294711
20,636734,0.025,-0.02085258816338587,-0.04058867440604037,-0.03387171406399619,-0.02073563259768524,-0.4692660332332731,-0.1835780950147256
20,636734,0.0275,-0.02090442195563763,-0.04176573160587634,-0.03419674305545554,-0.02073074625711312,-0.4666529234046201,-0.08706603057005301
20,636734,0.03,-0.0209562419245069,-0.04290882868591367,-0.0342919536904039,-0.02072550454534242,-0.4567316542778498,0.03244312630454719
